time,plosses,line,phase
2752,200.0,1.0833355937178202e-34,LINE47,2.0
2753,200.0,0.0,LINE35,3.0
2754,200.0,5.905683618531172e-35,LINE34,2.0
2755,200.0,1.0068954001357546e-34,LINE39,1.0
2756,200.0,0.09869296306963832,LINE1,1.0
2757,200.0,0.07037314028199233,LINE4,1.0
2758,200.0,0.002788452277331467,LINE12,2.0
2759,200.0,0.002825003496671647,LINE15,3.0
2760,200.0,0.02732716990240692,LINE15,1.0
2761,200.0,7.782415289446221e-06,LINE6,1.0
2762,200.0,-1.793662034335766e-43,LINE39,3.0
2763,200.0,0.0010249426269641508,LINE5,3.0
2764,200.0,0.00618375021100254,LINE32,1.0
2765,200.0,0.0,LINE40,3.0
2766,200.0,0.010970632588274845,LINE16,1.0
2767,200.0,0.011498809545498992,LINE22,3.0
2768,200.0,-1.0239419784009979e-31,LINE44,3.0
2769,200.0,-4.13590306284794e-24,LINE10,2.0
2770,200.0,1.202126644708105e-35,LINE18,2.0
2771,200.0,0.0072230690535556065,LINE11,3.0
2772,200.0,1.6865992945598181e-34,LINE43,1.0
2773,200.0,0.015474953429348733,LINE5,2.0
2774,200.0,7.22466941588813e-35,LINE31,2.0
2775,200.0,4.413886999424286e-06,LINE37,3.0
2776,200.0,0.012489532762189436,LINE18,1.0
2777,200.0,4.404995211462218e-06,LINE37,2.0
2778,200.0,0.015541659505551295,LINE6,2.0
2779,200.0,-2.0679515302851277e-25,LINE14,2.0
2780,200.0,0.0003901232658055011,LINE13,3.0
2781,200.0,2.350307185815541e-38,LINE26,3.0
2782,200.0,0.0005070553239077049,LINE37,1.0
2783,200.0,2.0679515314005543e-24,LINE33,2.0
2784,200.0,1.7174643309712738,LINE2,1.0
2785,200.0,0.12101895982866055,LINE7,1.0
2786,200.0,-3.3087224503259926e-24,LINE8,2.0
2787,200.0,0.11392657927637288,LINE5,1.0
2788,200.0,7.802827615610708e-06,LINE6,3.0
2789,200.0,-0.00157360273055575,LINE7,3.0
2790,200.0,1.2039413141121869e-34,LINE30,2.0
2791,200.0,7.796560761471493e-05,LINE32,3.0
2792,200.0,-7.40498403125451e-05,LINE36,3.0
2793,200.0,0.00010203771554651233,LINE46,1.0
2794,200.0,-2.067951531820529e-25,LINE4,2.0
2795,200.0,4.3203371710873674e-06,LINE29,3.0
2796,200.0,0.00011712331663524679,LINE40,2.0
2797,200.0,0.0065278353697566785,LINE11,2.0
2798,200.0,-0.009724675306997704,LINE1,3.0
2799,200.0,0.0003540016479777204,LINE24,3.0
2800,200.0,0.0020991678972065056,LINE22,1.0
2801,200.0,1.1754943508222875e-38,LINE16,3.0
2802,200.0,2.0830304666984677e-05,LINE25,3.0
2803,200.0,0.00033324146615506324,LINE38,2.0
2804,200.0,-3.8279713444524125e-05,LINE38,3.0
2805,200.0,-2.6915530425142432e-31,LINE44,1.0
2806,200.0,2.938735877055719e-39,LINE20,3.0
2807,200.0,0.0,LINE47,3.0
2808,200.0,0.0008879724070648977,LINE8,3.0
2809,200.0,0.0156729617693012,LINE10,1.0
2810,200.0,0.2468296368388739,LINE2,2.0
2811,200.0,0.0,LINE25,2.0
2812,200.0,0.0,LINE25,1.0
2813,200.0,0.010327176760807542,LINE1,2.0
2814,200.0,4.7971924457057553e-35,LINE42,2.0
2815,200.0,0.01770199483287864,LINE9,2.0
2816,200.0,0.04936394808965415,LINE9,1.0
2817,200.0,0.017750518421531677,LINE33,3.0
2818,200.0,1.6543612250415325e-24,LINE8,1.0
2819,200.0,0.0009230782020801253,LINE36,2.0
2820,210.0,0.00903068979973299,LINE17,1.0
2821,210.0,4.31249399591629e-06,LINE29,1.0
2822,210.0,0.00032535380383530156,LINE10,1.0
2823,210.0,0.0,LINE35,3.0
2824,210.0,7.174648137343064e-43,LINE39,3.0
2825,210.0,3.202147630685685e-35,LINE39,1.0
2826,210.0,0.001218043239765855,LINE15,2.0
2827,210.0,-0.0033899166336039846,LINE1,3.0
2828,210.0,0.004840339465838459,LINE36,1.0
2829,210.0,0.031385359303612456,LINE9,1.0
2830,210.0,1.825777544366984e-24,LINE10,3.0
2831,210.0,4.812694277457224e-35,LINE43,2.0
2832,210.0,9.084826074962162e-05,LINE28,3.0
2833,210.0,1.00509657051805e-31,LINE44,1.0
2834,210.0,-0.00023124340069483672,LINE22,3.0
2835,210.0,0.025494940278268062,LINE4,1.0
2836,210.0,-4.39439700429875e-25,LINE4,2.0
2837,210.0,0.029112122312752765,LINE1,1.0
2838,210.0,0.0,LINE25,2.0
2839,210.0,1.2407709188326918e-24,LINE10,2.0
2840,210.0,0.0003540038686148958,LINE24,3.0
2841,210.0,0.01755089898585438,LINE15,1.0
2842,210.0,0.0,LINE26,3.0
2843,210.0,-0.0010226806644968202,LINE15,3.0
2844,210.0,0.0355810877878531,LINE7,1.0
2845,210.0,0.009072193319118686,LINE1,2.0
2846,210.0,2.2393167383164577e-34,LINE31,2.0
2847,210.0,8.423298644404807e-35,LINE41,1.0
2848,210.0,1.8015038673526967e-34,LINE16,2.0
2849,210.0,0.009944699120908,LINE9,2.0
2850,210.0,1.918236884874081e-35,LINE24,2.0
2851,210.0,0.0036988373927030267,LINE35,1.0
2852,210.0,0.0021162778556981223,LINE22,2.0
2853,210.0,0.006185278529503137,LINE32,1.0
2854,210.0,-7.402159833778271e-05,LINE36,3.0
2855,210.0,0.000693797181606093,LINE29,2.0
2856,210.0,0.022388049989191406,LINE3,1.0
2857,210.0,1.2407709188295415e-24,LINE4,3.0
2858,210.0,-4.586778956908566e-35,LINE35,2.0
2859,210.0,0.0015766906515383196,LINE26,2.0
2860,210.0,4.822859572347964e-05,LINE41,2.0
2861,210.0,0.0005096756997794549,LINE32,2.0
2862,210.0,0.0008161146297789613,LINE44,2.0
2863,210.0,8.086661591646545e-05,LINE31,3.0
2864,210.0,0.009487242519758346,LINE7,2.0
2865,210.0,-0.0025580831397938784,LINE9,3.0
2866,210.0,-5.038756534799735e-35,LINE19,2.0
2867,210.0,-2.1519786530045142e-42,LINE46,3.0
2868,210.0,0.0056363558144259624,LINE22,1.0
2869,210.0,3.950103386756818e-05,LINE39,2.0
2870,210.0,2.20513501785081e-05,LINE19,1.0
2871,210.0,0.0004330423044938687,LINE43,3.0
2872,210.0,0.033650285133763246,LINE3,2.0
2873,210.0,0.0002195862543797938,LINE16,1.0
2874,210.0,0.00011713601808059264,LINE40,2.0
2875,210.0,2.0829398238725217e-05,LINE25,3.0
2876,210.0,7.811116894007134e-05,LINE32,3.0
2877,210.0,0.00256558518970865,LINE13,1.0
2878,210.0,2.692605390909329e-43,LINE41,3.0
2879,210.0,0.0004849436303859299,LINE14,3.0
2880,210.0,-0.032229114614159685,LINE2,3.0
2881,210.0,2.4417719691681224e-06,LINE47,1.0
2882,210.0,0.011858438817760487,LINE23,1.0
2883,210.0,4.874679795294366e-05,LINE42,3.0
2884,210.0,0.0004972924140049368,LINE20,2.0
2885,210.0,-3.828268944249613e-05,LINE38,3.0
2886,210.0,0.0016967578624722968,LINE33,3.0
2887,210.0,3.308722450252718e-24,LINE8,1.0
2888,210.0,8.675148309068482e-36,LINE34,2.0
2889,210.0,1.9159634126780334e-31,LINE44,3.0
2890,210.0,8.785333930893025e-05,LINE18,1.0
2891,210.0,4.135903062633483e-25,LINE8,2.0
2892,210.0,4.5494933690416654e-24,LINE12,3.0
2893,210.0,-1.2020164421127154e-35,LINE47,2.0
2894,210.0,5.809880828939156e-35,LINE20,1.0
2895,210.0,0.0,LINE17,3.0
2896,210.0,0.005024758359363215,LINE28,1.0
2897,210.0,0.0022983424653591775,LINE11,2.0
2898,210.0,0.0,LINE25,1.0
2899,210.0,-5.877471754111438e-39,LINE47,3.0
2900,210.0,0.0008879660833269533,LINE8,3.0
2901,210.0,4.321307465998051e-06,LINE29,3.0
2902,210.0,-0.001477505975577946,LINE5,3.0
2903,210.0,0.0027886531889138476,LINE12,2.0
2904,210.0,-7.690745258651742e-35,LINE18,2.0
2905,210.0,1.654361225045682e-24,LINE33,2.0
2906,210.0,4.4150894119055935e-06,LINE37,3.0
2907,210.0,-1.0339757668009513e-25,LINE14,2.0
2908,210.0,0.00010208333424249497,LINE46,1.0
2909,210.0,-0.0017494409670886393,LINE11,3.0
2910,210.0,0.0,LINE40,3.0
2911,210.0,-0.00015394919258682524,LINE13,3.0
2912,210.0,0.0,LINE20,3.0
2913,210.0,0.004005711053024789,LINE45,1.0
2914,210.0,0.01554290076830375,LINE6,2.0
2915,210.0,-0.00030751309141610926,LINE3,3.0
2916,210.0,2.5659610322769115e-46,LINE34,3.0
2917,210.0,0.0,LINE21,3.0
2918,210.0,9.624653870945185e-35,LINE27,1.0
2919,210.0,0.0005071909611403008,LINE37,1.0
2920,210.0,-4.8115922515033283e-35,LINE40,1.0
2921,210.0,1.1141375710887494e-31,LINE45,3.0
2922,210.0,4.7214906095128e-34,LINE42,2.0
2923,210.0,0.17156983159777267,LINE2,2.0
2924,210.0,-3.3087224503447065e-24,LINE23,2.0
2925,210.0,0.0046441766215497265,LINE21,2.0
2926,210.0,1.3787451793204604e-30,LINE45,2.0
2927,210.0,1.6516502817415802e-05,LINE27,2.0
2928,210.0,7.803203824715069e-06,LINE6,3.0
2929,210.0,-2.0679515313691862e-24,LINE14,1.0
2930,210.0,4.4073901436375726e-06,LINE37,2.0
2931,210.0,8.2718061255301e-25,LINE23,3.0
2932,210.0,0.00033366479429751205,LINE38,2.0
2933,210.0,2.0830347643746346e-34,LINE30,2.0
2934,210.0,2.8687925438503687e-42,LINE16,3.0
2935,210.0,0.0,LINE27,3.0
2936,210.0,7.988710110855801e-05,LINE34,1.0
2937,210.0,0.0009241290194523307,LINE36,2.0
2938,210.0,0.0,LINE21,1.0
2939,210.0,0.008499132155035333,LINE5,2.0
2940,210.0,7.791599293300327e-06,LINE6,1.0
2941,210.0,0.002573587497960752,LINE38,1.0
2942,210.0,4.9531666988131376e-05,LINE30,3.0
2943,210.0,6.077305793751226e-35,LINE42,1.0
2944,210.0,0.032269208146996346,LINE5,1.0
2945,210.0,0.0001862015600854254,LINE13,2.0
2946,210.0,0.508205539097508,LINE2,1.0
2947,210.0,6.05272661137638e-43,LINE18,3.0
2948,210.0,-1.391550212503424e-34,LINE30,1.0
2949,210.0,-2.530695181988127e-35,LINE17,2.0
2950,210.0,0.030555830036142352,LINE11,1.0
2951,210.0,-8.271806124565784e-25,LINE12,1.0
2952,210.0,0.0003806369054382614,LINE28,2.0
2953,210.0,2.1158898314801175e-35,LINE31,1.0
2954,210.0,6.001486408123189e-35,LINE26,1.0
2955,210.0,1.5045152196174458e-34,LINE46,2.0
2956,210.0,-5.867186178541743e-35,LINE24,1.0
2957,210.0,-0.0027380581774240054,LINE7,3.0
2958,210.0,9.855317388699474e-43,LINE19,3.0
2959,210.0,2.0465356647816026e-34,LINE43,1.0
2960,210.0,-1.6543612250131443e-24,LINE33,1.0
2961,220.0,0.00035398352485143693,LINE24,3.0
2962,220.0,-3.728543954482321e-30,LINE44,1.0
2963,220.0,1.8611563782504483e-24,LINE8,1.0
2964,220.0,2.9566621659057587e-34,LINE42,2.0
2965,220.0,0.030126728422098032,LINE32,2.0
2966,220.0,-1.4171502053352925e-05,LINE38,3.0
2967,220.0,1.1755612185429275e-35,LINE19,3.0
2968,220.0,4.40146124865448e-06,LINE37,2.0
2969,220.0,4.8273719693017194e-05,LINE41,2.0
2970,220.0,0.0016965130354553958,LINE33,3.0
2971,220.0,7.790321104731178e-06,LINE6,1.0
2972,220.0,0.6922182720812866,LINE2,1.0
2973,220.0,0.0006939445272703499,LINE29,2.0
2974,220.0,0.02549386924076146,LINE4,1.0
2975,220.0,7.318792588446509e-31,LINE44,3.0
2976,220.0,0.0014453563811488092,LINE38,1.0
2977,220.0,0.020077656918892094,LINE32,1.0
2978,220.0,-7.291003710975238e-36,LINE20,1.0
2979,220.0,-2.2794304830382683e-34,LINE46,2.0
2980,220.0,1.1667568332882367e-24,LINE12,3.0
2981,220.0,-7.493041802522819e-35,LINE30,2.0
2982,220.0,2.471991151382344e-35,LINE24,2.0
2983,220.0,0.039648306178912456,LINE3,1.0
2984,220.0,-2.2245355282239035e-38,LINE40,1.0
2985,220.0,-0.0013542440005105303,LINE15,3.0
2986,220.0,0.025381982618360423,LINE1,2.0
2987,220.0,-6.203854594147884e-25,LINE4,3.0
2988,220.0,-2.402401885813665e-34,LINE17,2.0
2989,220.0,1.2267165171593687e-34,LINE34,2.0
2990,220.0,2.0679515314460885e-24,LINE23,3.0
2991,220.0,8.786371214521573e-05,LINE18,1.0
2992,220.0,-4.13590306291003e-24,LINE23,2.0
2993,220.0,4.8747672917967245e-05,LINE42,3.0
2994,220.0,0.00021958733816949982,LINE16,1.0
2995,220.0,-4.029447697824949e-35,LINE43,1.0
2996,220.0,0.00142453681376186,LINE9,3.0
2997,220.0,-2.1070736238489504e-35,LINE26,1.0
2998,220.0,0.009030208101232824,LINE17,1.0
2999,220.0,0.00011711229141116648,LINE40,2.0
3000,220.0,7.989221958202054e-05,LINE34,1.0
3001,220.0,0.005934134532752055,LINE5,3.0
3002,220.0,-0.005366008957923019,LINE1,3.0
3003,220.0,2.4892011233623518e-36,LINE39,1.0
3004,220.0,0.0003253889796569148,LINE10,1.0
3005,220.0,-0.00019668463103444104,LINE13,3.0
3006,220.0,0.001114783911172811,LINE36,1.0
3007,220.0,-4.1606622547354866e-35,LINE16,3.0
3008,220.0,-9.09898673807316e-24,LINE33,1.0
3009,220.0,3.5999514493932555e-38,LINE20,3.0
3010,220.0,9.632867426069435e-35,LINE27,3.0
3011,220.0,7.799731566293398e-06,LINE6,3.0
3012,220.0,0.004005677357708935,LINE45,1.0
3013,220.0,0.007378985850261511,LINE38,2.0
3014,220.0,-0.0001726156490728127,LINE28,3.0
3015,220.0,0.0036986789467255087,LINE35,1.0
3016,220.0,0.0004972203170687184,LINE20,2.0
3017,220.0,0.013635478532412692,LINE14,3.0
3018,220.0,0.01829906428568066,LINE15,2.0
3019,220.0,0.0196456880405337,LINE22,1.0
3020,220.0,0.012370087570030604,LINE37,1.0
3021,220.0,-0.03104500108936857,LINE2,3.0
3022,220.0,0.5047557864194512,LINE2,2.0
3023,220.0,0.043136074509314136,LINE5,2.0
3024,220.0,0.01185809911446418,LINE23,1.0
3025,220.0,-4.135903062786891e-24,LINE10,3.0
3026,220.0,-5.0957680108146163e-36,LINE30,1.0
3027,220.0,2.806977862658173e-30,LINE45,3.0
3028,220.0,0.1015886989282703,LINE3,2.0
3029,220.0,8.087208791364188e-05,LINE31,3.0
3030,220.0,0.0322759197411321,LINE15,1.0
3031,220.0,0.04264143778454809,LINE36,2.0
3032,220.0,2.442004759905139e-06,LINE47,1.0
3033,220.0,-7.589579276084099e-35,LINE19,2.0
3034,220.0,0.0015762585130623136,LINE26,2.0
3035,220.0,0.04540254972765027,LINE9,2.0
3036,220.0,4.311842608261813e-06,LINE29,1.0
3037,220.0,-6.188977757079344e-36,LINE47,2.0
3038,220.0,1.6543612251943144e-24,LINE8,2.0
3039,220.0,4.815118734555795e-35,LINE17,3.0
3040,220.0,-3.329000001528718e-35,LINE12,1.0
3041,220.0,4.318682518623556e-06,LINE29,3.0
3042,220.0,0.015540851239609774,LINE6,2.0
3043,220.0,0.002788301519181771,LINE12,2.0
3044,220.0,0.03695446488889817,LINE1,1.0
3045,220.0,4.40134472306635e-35,LINE31,1.0
3046,220.0,1.652881859859591e-05,LINE27,2.0
3047,220.0,2.2053452998829834e-05,LINE19,1.0
3048,220.0,0.00937762325821608,LINE30,3.0
3049,220.0,2.3781442611551005e-24,LINE10,2.0
3050,220.0,0.0,LINE25,2.0
3051,220.0,0.0,LINE21,1.0
3052,220.0,0.034920558599732685,LINE44,2.0
3053,220.0,8.551721402232142e-36,LINE24,1.0
3054,220.0,2.8810631854685003e-35,LINE18,2.0
3055,220.0,-2.6066587229484225e-36,LINE27,1.0
3056,220.0,5.208920819486417e-06,LINE36,3.0
3057,220.0,0.0008880240817797981,LINE8,3.0
3058,220.0,0.0022490575761200727,LINE3,3.0
3059,220.0,-4.823053321423846e-35,LINE47,3.0
3060,220.0,-7.235481649176872e-35,LINE18,3.0
3061,220.0,0.0,LINE21,3.0
3062,220.0,0.017211389373742475,LINE28,1.0
3063,220.0,9.264845339545722e-05,LINE32,3.0
3064,220.0,1.1062159484081029e-37,LINE46,3.0
3065,220.0,0.0017442436109110617,LINE7,3.0
3066,220.0,-1.0339757657714533e-25,LINE14,1.0
3067,220.0,0.004668663643432108,LINE13,1.0
3068,220.0,0.000432934227097644,LINE43,3.0
3069,220.0,0.0,LINE25,1.0
3070,220.0,4.8106004820830613e-35,LINE34,3.0
3071,220.0,0.028623317180790628,LINE11,2.0
3072,220.0,0.05309519025635952,LINE9,1.0
3073,220.0,-1.167030791496367e-34,LINE35,2.0
3074,220.0,6.99015378240684e-35,LINE35,3.0
3075,220.0,-2.486170551989138e-34,LINE16,2.0
3076,220.0,-0.0008009169894195775,LINE22,3.0
3077,220.0,4.412450343203475e-06,LINE37,3.0
3078,220.0,0.05116115847541858,LINE11,1.0
3079,220.0,0.042288940645631656,LINE22,2.0
3080,220.0,0.053030435417467804,LINE5,1.0
3081,220.0,0.011121822987835803,LINE39,2.0
3082,220.0,1.1945961340231497e-35,LINE43,2.0
3083,220.0,0.004796166756359937,LINE11,3.0
3084,220.0,-1.4323398664769573e-35,LINE41,1.0
3085,220.0,-4.043700566828669e-35,LINE42,1.0
3086,220.0,2.0837708618451393e-05,LINE25,3.0
3087,220.0,-8.420653782115457e-35,LINE31,2.0
3088,220.0,9.007519336763484e-35,LINE26,3.0
3089,220.0,-2.753753620791394e-31,LINE45,2.0
3090,220.0,0.002428242835936841,LINE46,1.0
3091,220.0,-4.5534243047039834e-35,LINE41,3.0
3092,220.0,0.004643145696051676,LINE21,2.0
3093,220.0,1.240770918733633e-24,LINE14,2.0
3094,220.0,0.04369070074178314,LINE7,2.0
3095,220.0,-4.135903063542023e-25,LINE4,2.0
3096,220.0,0.0,LINE40,3.0
3097,220.0,0.0027193545197549606,LINE13,2.0
3098,220.0,-2.4815418379206305e-24,LINE33,2.0
3099,220.0,0.057878747876626946,LINE7,1.0
3100,220.0,0.03182947236915992,LINE28,2.0
3101,220.0,7.853369851135717e-39,LINE39,3.0
3102,230.0,2.6883369907981158e-24,LINE23,3.0
3103,230.0,-4.045610745148755e-35,LINE40,1.0
3104,230.0,0.07993226575732745,LINE3,2.0
3105,230.0,1.505367453021792e-35,LINE43,1.0
3106,230.0,-3.579821108635424e-35,LINE16,3.0
3107,230.0,0.001113867380541722,LINE36,1.0
3108,230.0,-3.26765389009518e-35,LINE42,1.0
3109,230.0,-1.2701216460634817e-35,LINE35,2.0
3110,230.0,0.06581469489094724,LINE7,3.0
3111,230.0,2.451850690908845e-25,LINE4,3.0
3112,230.0,0.061462787273905535,LINE32,1.0
3113,230.0,0.0,LINE21,3.0
3114,230.0,2.0855528117185982e-05,LINE25,3.0
3115,230.0,-4.120695446807529e-35,LINE30,2.0
3116,230.0,0.009373969458715575,LINE30,3.0
3117,230.0,0.022818391272168285,LINE28,2.0
3118,230.0,-5.2218409279377205e-39,LINE27,3.0
3119,230.0,-7.237830359636102e-25,LINE4,2.0
3120,230.0,7.791186874919407e-06,LINE6,1.0
3121,230.0,0.03700374165886746,LINE3,1.0
3122,230.0,7.98912933075481e-05,LINE34,1.0
3123,230.0,0.04818366316103397,LINE37,1.0
3124,230.0,0.04265403914930104,LINE36,2.0
3125,230.0,0.0014450311195947103,LINE38,1.0
3126,230.0,0.03193367229669463,LINE22,2.0
3127,230.0,0.0006938631768715753,LINE29,2.0
3128,230.0,0.026783840005936872,LINE5,2.0
3129,230.0,-1.399470821340282e-30,LINE45,3.0
3130,230.0,8.672209573191426e-36,LINE26,1.0
3131,230.0,-4.4029610277987306e-35,LINE27,1.0
3132,230.0,-4.513898307157584e-35,LINE17,2.0
3133,230.0,4.404280073128185e-06,LINE37,2.0
3134,230.0,0.0,LINE21,1.0
3135,230.0,-3.697634283783181e-40,LINE39,3.0
3136,230.0,0.015541942703612631,LINE6,2.0
3137,230.0,-1.2074163692868053e-35,LINE31,1.0
3138,230.0,7.617203393328423e-36,LINE34,2.0
3139,230.0,0.03282124732670318,LINE15,1.0
3140,230.0,0.002199964093040627,LINE13,2.0
3141,230.0,0.0572810775973306,LINE3,3.0
3142,230.0,0.028790160875462777,LINE9,2.0
3143,230.0,8.167069598332296e-05,LINE35,1.0
3144,230.0,0.05027885266165603,LINE5,1.0
3145,230.0,2.3494888952613245e-35,LINE34,3.0
3146,230.0,0.04956671535616442,LINE9,1.0
3147,230.0,1.095090537226043e-34,LINE19,2.0
3148,230.0,0.41691056066947174,LINE2,1.0
3149,230.0,0.05168833419197629,LINE28,1.0
3150,230.0,0.004005541813711784,LINE45,1.0
3151,230.0,4.591774807899561e-41,LINE40,3.0
3152,230.0,2.205276056181595e-05,LINE19,1.0
3153,230.0,0.009433649592423848,LINE46,1.0
3154,230.0,-1.4199971757933233e-35,LINE14,2.0
3155,230.0,3.1019272971152077e-24,LINE8,2.0
3156,230.0,-5.120332904010925e-32,LINE45,2.0
3157,230.0,0.026961788578491398,LINE7,2.0
3158,230.0,-2.3659762546175592e-35,LINE31,2.0
3159,230.0,1.6543612250731915e-24,LINE10,3.0
3160,230.0,4.505816783495681e-36,LINE41,1.0
3161,230.0,0.07185388955321537,LINE11,3.0
3162,230.0,0.01112416187940365,LINE39,2.0
3163,230.0,-4.0742634199500485e-35,LINE47,2.0
3164,230.0,-3.4825489511048795e-35,LINE17,3.0
3165,230.0,-9.142407313520341e-36,LINE24,1.0
3166,230.0,-6.900151839326828e-36,LINE20,1.0
3167,230.0,1.3507823039815487e-25,LINE12,3.0
3168,230.0,0.034927835354359026,LINE44,2.0
3169,230.0,8.786029650436387e-05,LINE18,1.0
3170,230.0,4.311516339300943e-06,LINE29,1.0
3171,230.0,-8.654104779095729e-35,LINE41,3.0
3172,230.0,0.05534516532038795,LINE7,1.0
3173,230.0,-3.515517603385262e-24,LINE33,2.0
3174,230.0,-2.9751762019312097e-35,LINE26,3.0
3175,230.0,4.406601377375298e-06,LINE37,3.0
3176,230.0,0.00018675406428062276,LINE32,3.0
3177,230.0,-4.135903062750702e-24,LINE14,1.0
3178,230.0,0.0,LINE25,1.0
3179,230.0,1.4628762594960063e-34,LINE18,3.0
3180,230.0,0.016296447266032073,LINE11,2.0
3181,230.0,-3.3819624599045035e-34,LINE35,3.0
3182,230.0,0.004643694842316077,LINE21,2.0
3183,230.0,6.330037079178018e-36,LINE16,2.0
3184,230.0,9.62964972193618e-35,LINE47,3.0
3185,230.0,0.009407108441003852,LINE43,3.0
3186,230.0,1.915761918252623e-35,LINE24,2.0
3187,230.0,5.997059441023774e-24,LINE12,1.0
3188,230.0,0.0008881486005070214,LINE8,3.0
3189,230.0,4.31288978803937e-06,LINE29,3.0
3190,230.0,2.313960629593673e-35,LINE18,2.0
3191,230.0,0.019291187236935927,LINE1,1.0
3192,230.0,1.6521483334395798e-05,LINE27,2.0
3193,230.0,0.002788510851452953,LINE12,2.0
3194,230.0,-1.6543612251040688e-24,LINE10,2.0
3195,230.0,5.741018723676638e-06,LINE36,3.0
3196,230.0,0.0,LINE25,2.0
3197,230.0,0.04761619775389139,LINE11,1.0
3198,230.0,0.004769515858238971,LINE13,1.0
3199,230.0,0.01754673844249431,LINE1,2.0
3200,230.0,0.0006432900124844037,LINE15,3.0
3201,230.0,-1.1702046262435872e-34,LINE42,2.0
3202,230.0,0.0005377236143697363,LINE22,3.0
3203,230.0,0.4016830331699436,LINE2,2.0
3204,230.0,0.0040652121266787355,LINE31,3.0
3205,230.0,0.014888602433821367,LINE15,2.0
3206,230.0,0.002133469826743798,LINE17,1.0
3207,230.0,0.0006714244059491022,LINE23,1.0
3208,230.0,4.451542005266308e-36,LINE39,1.0
3209,230.0,0.04350519629086007,LINE14,3.0
3210,230.0,0.00011712537945317434,LINE40,2.0
3211,230.0,0.026102927533773756,LINE32,2.0
3212,230.0,7.74867785068321e-05,LINE13,3.0
3213,230.0,0.011386196433761386,LINE1,3.0
3214,230.0,7.792237748639468e-06,LINE6,3.0
3215,230.0,0.0003253773966692162,LINE10,1.0
3216,230.0,3.851987417790276e-34,LINE46,3.0
3217,230.0,-6.23570365752453e-35,LINE43,2.0
3218,230.0,5.877471754111438e-39,LINE20,3.0
3219,230.0,0.0003539400212425883,LINE24,3.0
3220,230.0,0.0018774831899497915,LINE28,3.0
3221,230.0,0.007381173036505735,LINE38,2.0
3222,230.0,0.07476835614569545,LINE5,3.0
3223,230.0,1.0628672983341271e-35,LINE30,1.0
3224,230.0,2.4423203501291812e-06,LINE47,1.0
3225,230.0,0.0004972587359961318,LINE20,2.0
3226,230.0,0.0002195861994074928,LINE16,1.0
3227,230.0,-1.043721434095109e-34,LINE46,2.0
3228,230.0,-1.1856836949142944e-30,LINE44,3.0
3229,230.0,4.135903062598005e-25,LINE33,1.0
3230,230.0,2.574792540465569e-30,LINE44,1.0
3231,230.0,0.007211959979801667,LINE4,1.0
3232,230.0,1.2407709188319601e-24,LINE8,1.0
3233,230.0,1.9995443830701265e-34,LINE19,3.0
3234,230.0,-1.4077539186247763e-05,LINE38,3.0
3235,230.0,-8.271806125426892e-25,LINE23,2.0
3236,230.0,4.824881154243162e-05,LINE41,2.0
3237,230.0,0.016324495989405573,LINE33,3.0
3238,230.0,0.29410474430224076,LINE2,3.0
3239,230.0,0.0015765157993156205,LINE26,2.0
3240,230.0,0.05698006754963471,LINE22,1.0
3241,230.0,4.874972907478553e-05,LINE42,3.0
3242,230.0,0.06418862480130473,LINE9,3.0
3243,240.0,1.1474112085584467e-40,LINE35,3.0
3244,240.0,0.00011720672074789752,LINE40,2.0
3245,240.0,7.803923182345885e-06,LINE6,3.0
3246,240.0,7.272783548537493e-35,LINE31,1.0
3247,240.0,6.864918453276044e-32,LINE45,2.0
3248,240.0,0.0,LINE42,2.0
3249,240.0,-7.433544111874911e-31,LINE45,3.0
3250,240.0,0.00035401161758897795,LINE24,3.0
3251,240.0,1.942188170428603e-24,LINE10,3.0
3252,240.0,4.135903062764198e-25,LINE23,2.0
3253,240.0,0.0,LINE41,3.0
3254,240.0,0.0008171432832308683,LINE44,2.0
3255,240.0,0.048005323871923515,LINE37,1.0
3256,240.0,0.004684140433264851,LINE28,3.0
3257,240.0,0.003910585900250337,LINE22,3.0
3258,240.0,4.874600248041465e-05,LINE42,3.0
3259,240.0,3.722312756505617e-24,LINE8,1.0
3260,240.0,-1.0167375939299988e-32,LINE44,3.0
3261,240.0,0.0,LINE19,3.0
3262,240.0,-0.01836521793719109,LINE1,2.0
3263,240.0,3.749044063151251e-32,LINE44,1.0
3264,240.0,-2.2524308471678188e-35,LINE20,1.0
3265,240.0,0.012137013318656471,LINE15,3.0
3266,240.0,-1.9266352409977292e-35,LINE24,1.0
3267,240.0,-1.1754943508222875e-38,LINE47,2.0
3268,240.0,0.13092259186916733,LINE11,3.0
3269,240.0,-7.487678609547192e-35,LINE41,1.0
3270,240.0,-3.0562853121379475e-36,LINE31,2.0
3271,240.0,0.0,LINE40,3.0
3272,240.0,-1.6543612251058203e-24,LINE14,2.0
3273,240.0,1.0339757656913346e-24,LINE8,2.0
3274,240.0,2.2160351283832238e-05,LINE19,1.0
3275,240.0,4.417972966307959e-06,LINE37,3.0
3276,240.0,-7.754818242684634e-25,LINE10,2.0
3277,240.0,0.8158802141643968,LINE1,1.0
3278,240.0,0.0008879440301389591,LINE8,3.0
3279,240.0,0.0,LINE47,3.0
3280,240.0,-0.019960734460404035,LINE11,2.0
3281,240.0,2.391134612629956,LINE11,1.0
3282,240.0,-2.0679515313925256e-24,LINE14,1.0
